Id,Weekly_Sales
1_21_2012-12-07,9321.664299999999
1_21_2012-12-14,11042.86679999999
1_21_2012-12-21,10712.104299999999
1_21_2012-12-28,7262.947699999999
1_21_2013-01-04,7105.522400000001
1_21_2013-01-11,7243.788599999993
1_21_2013-01-18,7200.0326000000005
1_21_2013-01-25,6989.346400000001
1_21_2013-02-01,8727.819599999997
1_21_2013-02-08,8754.8921
1_21_2013-02-15,8485.474099999998
1_21_2013-02-22,8622.136899999994
1_21_2013-03-01,7846.9209999999985
1_21_2013-03-08,7405.883699999998
1_21_2013-03-15,7994.1788999999935
1_21_2013-03-22,8859.6872
1_21_2013-03-29,7648.8532000000005
1_21_2013-04-05,8150.037099999994
1_21_2013-04-12,7918.640399999995
1_21_2013-04-19,7707.756899999994
1_21_2013-04-26,7482.333199999999
1_21_2013-05-03,7315.489699999998
1_21_2013-05-10,8209.1269
1_21_2013-05-17,9665.452599999991
1_21_2013-05-24,8506.510299999996
1_21_2013-05-31,7562.993799999997
1_21_2013-06-07,8111.817999999998
1_21_2013-06-14,9094.462999999996
1_21_2013-06-21,8887.138299999993
1_21_2013-06-28,9002.476199999994
1_21_2013-07-05,8608.086799999997
1_21_2013-07-12,8244.823000000002
1_21_2013-07-19,8452.785800000005
1_21_2013-07-26,7781.907000000002
1_22_2012-11-02,7543.942900000008
1_22_2012-11-09,6959.2220000000125
1_22_2012-11-16,7557.367400000006
1_22_2012-11-23,17980.478100000015
1_22_2012-11-30,8117.601799999997
1_22_2012-12-07,9298.641199999998
1_22_2012-12-14,12104.447400000006
1_22_2012-12-21,11266.464499999995
1_22_2012-12-28,11387.2225
1_22_2013-01-04,8357.630399999993
1_22_2013-01-11,8524.969199999994
1_22_2013-01-18,7802.524599999995
1_22_2013-01-25,6118.899900000002
1_22_2013-02-01,10571.4844
1_22_2013-02-08,13405.124399999993
1_22_2013-02-15,9809.278599999996
1_22_2013-02-22,10032.520399999998
1_22_2013-03-01,8939.225499999999
1_22_2013-03-08,7958.216600000006
1_22_2013-03-15,8966.51179999999
1_22_2013-03-22,9068.465099999998
1_22_2013-03-29,8482.761700000006
1_22_2013-04-05,8320.891500000003
1_22_2013-04-12,7317.665199999993
1_22_2013-04-19,6248.694600000003
1_22_2013-04-26,7281.52820000001
1_22_2013-05-03,6188.095000000004
1_22_2013-05-10,7436.069099999994
1_22_2013-05-17,7642.9461999999985
1_22_2013-05-24,6591.036699999997
1_22_2013-05-31,6603.37129999999
1_22_2013-06-07,6510.116300000002
1_22_2013-06-14,7079.318499999999
1_22_2013-06-21,7362.9802999999965
1_22_2013-06-28,6645.447899999999
1_22_2013-07-05,6612.121699999993
1_22_2013-07-12,6886.282000000007
1_22_2013-07-19,6592.682699999994
1_22_2013-07-26,6958.213799999998
1_23_2012-11-02,22241.799699999996
1_23_2012-11-09,21368.902300000005
1_23_2012-11-16,21859.0198
1_23_2012-11-23,30985.958400000018
1_23_2012-11-30,23552.974500000022
1_23_2012-12-07,37264.17490000003
1_23_2012-12-14,33585.64299999998
1_23_2012-12-21,44891.01029999999
1_23_2012-12-28,22354.706900000005
1_23_2013-01-04,16804.666599999986
1_23_2013-01-11,15905.525799999987
1_23_2013-01-18,15914.770399999985
1_23_2013-01-25,14138.794300000007
1_23_2013-02-01,21979.823899999996
1_23_2013-02-08,22611.606199999966
1_23_2013-02-15,21677.010199999986
1_23_2013-02-22,21561.60169999999
1_23_2013-03-01,21567.302900000013
1_23_2013-03-08,19413.608199999984
1_23_2013-03-15,19542.532900000013
1_23_2013-03-22,22329.226100000003
1_23_2013-03-29,21301.47970000001
1_23_2013-04-05,21353.40950000003
1_23_2013-04-12,19531.743900000005
1_23_2013-04-19,19742.455099999996
1_23_2013-04-26,20747.24060000004
1_23_2013-05-03,18828.988700000005
1_23_2013-05-10,20301.87219999998
1_23_2013-05-17,22828.8346
1_23_2013-05-24,21963.71729999999
1_23_2013-05-31,21863.075399999976
1_23_2013-06-07,22763.80620000001
1_23_2013-06-14,23940.341400000005
1_23_2013-06-21,26192.347600000012
1_23_2013-06-28,26185.82630000004
1_23_2013-07-05,22206.73449999999
1_23_2013-07-12,19604.287800000013
1_23_2013-07-19,21994.92019999999
1_23_2013-07-26,21242.053400000004
1_24_2012-11-02,6178.8929999999955
1_24_2012-11-09,5846.526999999998
1_24_2012-11-16,5953.757299999995
1_24_2012-11-23,10508.203000000005
1_24_2012-11-30,6183.821399999995
1_24_2012-12-07,10180.398999999992
1_24_2012-12-14,10278.843099999991
1_24_2012-12-21,12549.895299999991
1_24_2012-12-28,4905.903200000001
1_24_2013-01-04,4009.5343000000016
1_24_2013-01-11,3832.241000000007
1_24_2013-01-18,3860.2534999999993
1_24_2013-01-25,3574.6508999999955
1_24_2013-02-01,6076.509800000005
1_24_2013-02-08,7119.821599999993
1_24_2013-02-15,5749.362600000001
1_24_2013-02-22,5712.675000000001
1_24_2013-03-01,5898.253100000004
1_24_2013-03-08,5073.089100000005
1_24_2013-03-15,4821.325300000004
1_24_2013-03-22,5603.8730000000005
1_24_2013-03-29,5132.911200000005
1_24_2013-04-05,5797.5562999999975
1_24_2013-04-12,6063.818999999998
1_24_2013-04-19,4959.276300000005
1_24_2013-04-26,5224.088400000005
1_24_2013-05-03,3929.393999999999
1_24_2013-05-10,4617.813100000005
1_24_2013-05-17,5847.983299999995
1_24_2013-05-24,4808.483099999992
1_24_2013-05-31,3869.816699999993
1_24_2013-06-07,5079.214699999995
1_24_2013-06-14,5317.075500000001
1_24_2013-06-21,6044.186499999994
1_24_2013-06-28,4815.3962
1_24_2013-07-05,4934.860500000006
1_24_2013-07-12,4930.497700000008
1_24_2013-07-19,4829.067200000005
1_24_2013-07-26,6551.822000000003
1_25_2012-11-02,10733.585899999996
1_25_2012-11-09,9736.720599999986
1_25_2012-11-16,10475.602299999991
1_25_2012-11-23,11638.807999999986
1_25_2012-11-30,10870.295299999998
1_25_2012-12-07,11988.924700000007
1_25_2012-12-14,12364.600099999996
1_25_2012-12-21,13740.284900000006
1_25_2012-12-28,9287.06940000001
1_25_2013-01-04,6915.439299999991
1_25_2013-01-11,6837.019099999993
1_25_2013-01-18,6380.463899999997
1_25_2013-01-25,6160.830800000003
1_25_2013-02-01,10251.341699999997
1_25_2013-02-08,9611.469999999994
1_25_2013-02-15,9598.282899999998
1_25_2013-02-22,9873.808400000002
1_25_2013-03-01,12528.023199999996
1_25_2013-03-08,12251.227500000005
1_25_2013-03-15,12746.958900000016
1_25_2013-03-22,13603.655
1_25_2013-03-29,13220.140300000003
1_25_2013-04-05,12066.129999999988
1_25_2013-04-12,12817.53300000001
1_25_2013-04-19,12303.191599999998
1_25_2013-04-26,11740.279100000003
1_25_2013-05-03,10826.304400000012
1_25_2013-05-10,11712.006100000008
1_25_2013-05-17,13185.619999999997
1_25_2013-05-24,12773.530399999998
1_25_2013-05-31,10821.53820000001
1_25_2013-06-07,11960.324300000002
1_25_2013-06-14,12918.024899999995
1_25_2013-06-21,13290.208799999997
1_25_2013-06-28,11702.7078
1_25_2013-07-05,10316.021899999998
1_25_2013-07-12,10151.872999999985
1_25_2013-07-19,9813.3141
1_25_2013-07-26,9292.30139999999
1_26_2012-11-02,7977.2369
1_26_2012-11-09,7542.819800000002
1_26_2012-11-16,7288.197600000006
1_26_2012-11-23,9146.950300000008
1_26_2012-11-30,8635.906500000008
1_26_2012-12-07,8308.979
1_26_2012-12-14,9165.109499999984
1_26_2012-12-21,10515.589399999992
1_26_2012-12-28,5596.518599999998
1_26_2013-01-04,4890.8016
1_26_2013-01-11,4377.024600000003
1_26_2013-01-18,5095.4657999999945
1_26_2013-01-25,4539.5151999999935
1_26_2013-02-01,7828.912400000001
1_26_2013-02-08,8763.4436
1_26_2013-02-15,7343.670599999996
1_26_2013-02-22,7429.360399999994
1_26_2013-03-01,7760.235500000007
1_26_2013-03-08,6522.769500000004
1_26_2013-03-15,7808.645700000001
1_26_2013-03-22,7572.981200000002
1_26_2013-03-29,6774.976600000003
1_26_2013-04-05,6922.538300000004
1_26_2013-04-12,7996.953799999993
1_26_2013-04-19,7974.184899999994
1_26_2013-04-26,6154.746900000014
1_26_2013-05-03,6253.38320000001
1_26_2013-05-10,6359.932000000004
1_26_2013-05-17,7298.493
1_26_2013-05-24,7059.494300000004
1_26_2013-05-31,6323.287000000002
1_26_2013-06-07,6773.800900000007
1_26_2013-06-14,6067.068400000001
1_26_2013-06-21,6959.556600000006
1_26_2013-06-28,6228.686499999994
1_26_2013-07-05,6272.476999999998
1_26_2013-07-12,5942.554399999999
1_26_2013-07-19,6189.116299999998
1_26_2013-07-26,5646.097400000002
1_27_2012-11-02,2029.4728000000014
1_27_2012-11-09,1835.8758999999989
1_27_2012-11-16,1950.5384000000026
1_27_2012-11-23,2022.1022000000032
1_27_2012-11-30,2066.834900000003
1_27_2012-12-07,2891.431800000003
1_27_2012-12-14,3238.1309999999994
1_27_2012-12-21,4088.426699999995
1_27_2012-12-28,2452.975299999996
1_27_2013-01-04,1664.362499999999
1_27_2013-01-11,1678.019600000001
1_27_2013-01-18,1547.3170999999982
1_27_2013-01-25,1139.5613000000026
1_27_2013-02-01,1639.541800000001
1_27_2013-02-08,1973.553200000001
1_27_2013-02-15,2125.2466
1_27_2013-02-22,2037.8098
1_27_2013-03-01,1592.8508000000002
1_27_2013-03-08,1389.2381000000012
1_27_2013-03-15,1437.955900000001
1_27_2013-03-22,1484.1707000000013
1_27_2013-03-29,1488.1555000000008
1_27_2013-04-05,1510.5035
1_27_2013-04-12,1230.9503000000013
1_27_2013-04-19,1180.9094000000011
1_27_2013-04-26,1180.556900000001
1_27_2013-05-03,1028.0293000000001
1_27_2013-05-10,1350.2867000000008
1_27_2013-05-17,1407.8777000000005
1_27_2013-05-24,1193.5326999999995
1_27_2013-05-31,1114.2470999999996
1_27_2013-06-07,1165.5976000000003
1_27_2013-06-14,1177.9073000000017
1_27_2013-06-21,1115.2266000000013
1_27_2013-06-28,1090.0820000000017
1_27_2013-07-05,967.8604999999999
1_27_2013-07-12,1056.6720000000014
1_27_2013-07-19,1100.241
1_27_2013-07-26,896.9417000000005
1_28_2012-11-02,756.6404000000002
1_28_2012-11-09,697.4731999999999
1_28_2012-11-16,759.1542000000003
1_28_2012-11-23,619.3036000000002
1_28_2012-11-30,826.9230000000002
1_28_2012-12-07,740.7170999999996
1_28_2012-12-14,809.4124000000002
1_28_2012-12-21,813.1831000000004
1_28_2012-12-28,682.0294000000004
1_28_2013-01-04,706.7397000000002
1_28_2013-01-11,574.3323000000006
1_28_2013-01-18,716.6553
1_28_2013-01-25,640.6567000000009
1_28_2013-02-01,658.7304
1_28_2013-02-08,635.9912
1_28_2013-02-15,679.7056999999995
1_28_2013-02-22,682.3438000000002
1_28_2013-03-01,744.4786000000007
1_28_2013-03-08,664.9777000000006
1_28_2013-03-15,690.0928000000002
1_28_2013-03-22,574.9224000000004
1_28_2013-03-29,681.4034000000008
1_28_2013-04-05,661.5541000000003
1_28_2013-04-12,625.6420000000003
1_28_2013-04-19,539.5965000000003
1_28_2013-04-26,604.4154000000002
1_28_2013-05-03,501.33139999999986
1_28_2013-05-10,563.8163000000002
1_28_2013-05-17,607.4822000000004
1_28_2013-05-24,436.54570000000024
1_28_2013-05-31,382.13930000000016
1_28_2013-06-07,491.11590000000024
1_28_2013-06-14,479.4893999999996
1_28_2013-06-21,458.5857000000001
1_28_2013-06-28,416.3839999999997
1_28_2013-07-05,430.2370000000005
1_28_2013-07-12,457.67040000000037
1_28_2013-07-19,437.0904000000003
1_28_2013-07-26,408.43629999999985
1_29_2012-11-02,4778.643799999996
1_29_2012-11-09,4468.842599999999
1_29_2012-11-16,5268.842499999996
1_29_2012-11-23,5907.368900000002
1_29_2012-11-30,5440.384799999997
1_29_2012-12-07,7617.168499999995
1_29_2012-12-14,8109.783600000001
1_29_2012-12-21,10305.213099999992
1_29_2012-12-28,6406.2485
1_29_2013-01-04,4350.846800000007
1_29_2013-01-11,4112.570399999999
1_29_2013-01-18,4173.826800000006
1_29_2013-01-25,3800.734600000002
1_29_2013-02-01,6441.006799999999
1_29_2013-02-08,7086.098699999991
1_29_2013-02-15,5876.4419
1_29_2013-02-22,5869.979599999999
1_29_2013-03-01,5173.181300000004
1_29_2013-03-08,4097.6689000000015
1_29_2013-03-15,4885.054100000005
1_29_2013-03-22,4586.1178
1_29_2013-03-29,4154.786500000001
1_29_2013-04-05,4052.013700000002
1_29_2013-04-12,4173.885799999997
1_29_2013-04-19,4052.9442
1_29_2013-04-26,3944.9552000000035
1_29_2013-05-03,4204.4612999999945
1_29_2013-05-10,5006.944699999996
1_29_2013-05-17,4243.145900000001
1_29_2013-05-24,3963.2543000000023
1_29_2013-05-31,3725.1579999999994
1_29_2013-06-07,4114.188900000005
1_29_2013-06-14,4068.6329000000037
1_29_2013-06-21,4103.3727999999965
1_29_2013-06-28,3919.1542000000004
1_29_2013-07-05,4166.411699999997
1_29_2013-07-12,4314.986199999994
1_29_2013-07-19,4738.346700000004
1_29_2013-07-26,4677.216200000003
1_30_2012-11-02,2440.706199999999
1_30_2012-11-09,2439.143399999998
1_30_2012-11-16,2447.1207999999997
1_30_2012-11-23,2833.9383999999986
1_30_2012-11-30,2624.477799999999
1_30_2012-12-07,2470.7838000000006
1_30_2012-12-14,2598.2325999999994
1_30_2012-12-21,2566.175600000001
1_30_2012-12-28,2446.2533999999987
1_30_2013-01-04,2392.5155999999997
1_30_2013-01-11,2328.0674000000017
1_30_2013-01-18,2512.3534
1_30_2013-01-25,2548.9280000000044
1_30_2013-02-01,3911.9824999999964
1_30_2013-02-08,4052.7417999999934
1_30_2013-02-15,3553.7509999999975
1_30_2013-02-22,3726.5191999999965
1_30_2013-03-01,3729.271499999997
1_30_2013-03-08,3617.0949999999957
1_30_2013-03-15,3566.541199999998
1_30_2013-03-22,3713.0564000000013
1_30_2013-03-29,3660.5084999999985
1_30_2013-04-05,3759.1424999999954
1_30_2013-04-12,3688.218999999996
1_30_2013-04-19,3512.7773999999977
1_30_2013-04-26,3652.9928999999975
1_30_2013-05-03,3395.142499999999
1_30_2013-05-10,3587.013199999997
1_30_2013-05-17,3801.2494999999994
1_30_2013-05-24,3620.436299999999
1_30_2013-05-31,3530.978799999997
1_30_2013-06-07,3788.2791999999963
1_30_2013-06-14,3892.4489999999987
1_30_2013-06-21,3693.1951
1_30_2013-06-28,3558.7674000000025
1_30_2013-07-05,4003.003499999996
1_30_2013-07-12,3655.0080999999977
1_30_2013-07-19,3937.1121999999978
1_30_2013-07-26,3470.7988999999984
1_31_2012-11-02,1652.6402999999998
1_31_2012-11-09,1629.8315999999988
1_31_2012-11-16,1747.8532999999993
1_31_2012-11-23,1806.4757000000004
1_31_2012-11-30,1881.5390000000004
1_31_2012-12-07,3057.0923999999986
1_31_2012-12-14,3657.146500000002
1_31_2012-12-21,3677.048699999998
1_31_2012-12-28,2242.4574999999977
1_31_2013-01-04,2521.4039000000016
1_31_2013-01-11,1975.6632999999993
1_31_2013-01-18,2092.6080000000015
1_31_2013-01-25,1690.1356000000014
1_31_2013-02-01,2019.5891000000006
1_31_2013-02-08,1886.1465000000007
1_31_2013-02-15,1861.6365000000017
1_31_2013-02-22,1947.6736000000012
1_31_2013-03-01,2138.6996000000004
1_31_2013-03-08,1969.0533999999998
1_31_2013-03-15,1885.5731999999996
1_31_2013-03-22,1769.4319999999996
1_31_2013-03-29,1977.7662000000005
1_31_2013-04-05,1731.0518999999977
1_31_2013-04-12,1561.9333999999994
1_31_2013-04-19,1514.6864999999993
1_31_2013-04-26,1816.5205999999985
1_31_2013-05-03,1564.8017999999993
1_31_2013-05-10,1688.7203999999977
1_31_2013-05-17,1683.7883
1_31_2013-05-24,1546.7527999999998
1_31_2013-05-31,1602.7469
1_31_2013-06-07,1679.5138999999988
1_31_2013-06-14,1757.7304999999985
1_31_2013-06-21,1742.488299999999
1_31_2013-06-28,1301.4668999999992
1_31_2013-07-05,1733.4242999999976
1_31_2013-07-12,1854.7669000000014
1_31_2013-07-19,1857.9232999999972
1_31_2013-07-26,2461.229500000001
1_32_2012-11-02,7397.2674
1_32_2012-11-09,6163.166899999999
1_32_2012-11-16,8216.224899999994
1_32_2012-11-23,9183.265800000003
1_32_2012-11-30,8438.539999999995
1_32_2012-12-07,14855.217000000002
1_32_2012-12-14,20035.662800000013
1_32_2012-12-21,24966.05270000001
1_32_2012-12-28,14405.115999999985
1_32_2013-01-04,6974.074499999995
1_32_2013-01-11,6148.9445
1_32_2013-01-18,7238.5825
1_32_2013-01-25,5832.364100000007
1_32_2013-02-01,14158.528299999982
1_32_2013-02-08,12649.767199999986
1_32_2013-02-15,13111.587099999982
1_32_2013-02-22,12628.075299999984
1_32_2013-03-01,10566.044900000003
1_32_2013-03-08,8014.692900000002
1_32_2013-03-15,6984.156600000001
1_32_2013-03-22,7940.931000000004
1_32_2013-03-29,8752.660700000002
1_32_2013-04-05,7459.349800000004
1_32_2013-04-12,7017.8875000000035
1_32_2013-04-19,7583.790099999997
1_32_2013-04-26,6782.370200000008
1_32_2013-05-03,7350.0737999999965
1_32_2013-05-10,8468.341699999995
1_32_2013-05-17,7680.523999999999
1_32_2013-05-24,6985.440199999996
1_32_2013-05-31,7085.347399999993
1_32_2013-06-07,6743.698700000008
1_32_2013-06-14,7655.98990000001
1_32_2013-06-21,8193.2226
1_32_2013-06-28,7569.078700000007
1_32_2013-07-05,8045.382200000011
1_32_2013-07-12,5315.485300000008
1_32_2013-07-19,7009.100300000007
1_32_2013-07-26,6409.137999999994
1_33_2012-11-02,5436.401500000003
1_33_2012-11-09,5302.496000000003
1_33_2012-11-16,5661.148500000001
1_33_2012-11-23,10062.795099999981
1_33_2012-11-30,6260.8215
1_33_2012-12-07,9144.113400000007
1_33_2012-12-14,10735.328100000008
1_33_2012-12-21,11245.335700000007
1_33_2012-12-28,4634.902100000004
1_33_2013-01-04,3761.7280999999975
1_33_2013-01-11,3353.444999999997
1_33_2013-01-18,3345.9244999999983
1_33_2013-01-25,2612.0491000000015
1_33_2013-02-01,5704.631800000006
1_33_2013-02-08,6564.725900000002
1_33_2013-02-15,5586.348400000002
1_33_2013-02-22,5634.593200000003
1_33_2013-03-01,5573.702599999995
1_33_2013-03-08,4756.087600000003
1_33_2013-03-15,6068.518600000005
1_33_2013-03-22,5540.053099999997
1_33_2013-03-29,5007.488400000005
1_33_2013-04-05,5341.268400000001
1_33_2013-04-12,6030.308600000001
1_33_2013-04-19,4842.6092
1_33_2013-04-26,4942.9086000000025
1_33_2013-05-03,4348.323400000003
1_33_2013-05-10,5116.8213
1_33_2013-05-17,5843.277500000001
1_33_2013-05-24,5631.2750000000015
1_33_2013-05-31,4740.752400000002
1_33_2013-06-07,5363.2711
1_33_2013-06-14,5536.505899999998
1_33_2013-06-21,6383.8517
1_33_2013-06-28,4863.597900000004
1_33_2013-07-05,4656.679400000005
1_33_2013-07-12,4596.931800000005
1_33_2013-07-19,4557.978400000006
1_33_2013-07-26,5717.858800000003
1_34_2012-11-02,12115.793900000006
1_34_2012-11-09,12164.547300000007
1_34_2012-11-16,11082.6015
1_34_2012-11-23,13691.83370000001
1_34_2012-11-30,12151.1776
1_34_2012-12-07,13044.301999999998
1_34_2012-12-14,13666.59460000001
1_34_2012-12-21,14179.081699999995
1_34_2012-12-28,11648.295100000003
1_34_2013-01-04,8613.4853
1_34_2013-01-11,8907.6695
1_34_2013-01-18,8267.121300000006
1_34_2013-01-25,8129.185000000005
1_34_2013-02-01,13512.7985
1_34_2013-02-08,12454.326400000005
1_34_2013-02-15,11934.155900000007
1_34_2013-02-22,13347.956999999993
1_34_2013-03-01,12649.173200000003
1_34_2013-03-08,11391.433599999995
1_34_2013-03-15,13197.68420000001
1_34_2013-03-22,14542.553800000002
1_34_2013-03-29,12415.207799999998
1_34_2013-04-05,13375.158200000013
1_34_2013-04-12,13468.943599999993
1_34_2013-04-19,13209.926399999997
1_34_2013-04-26,12261.033100000011
1_34_2013-05-03,12412.717100000007
1_34_2013-05-10,14062.986799999999
1_34_2013-05-17,16256.382000000007
1_34_2013-05-24,15816.869200000016
1_34_2013-05-31,12754.127300000007
1_34_2013-06-07,14928.902100000008
1_34_2013-06-14,15618.691700000014
1_34_2013-06-21,15971.97460000001
1_34_2013-06-28,14853.840400000003
1_34_2013-07-05,13996.943699999998
1_34_2013-07-12,13132.052400000002
1_34_2013-07-19,12901.905899999987
1_34_2013-07-26,10294.666099999997
1_35_2012-11-02,2759.297899999998
1_35_2012-11-09,2665.779399999998
1_35_2012-11-16,2631.585599999998
1_35_2012-11-23,3016.1125999999967
1_35_2012-11-30,2712.393999999999
1_35_2012-12-07,3083.2331999999983
1_35_2012-12-14,3074.8236999999995
1_35_2012-12-21,3358.8268999999987
1_35_2012-12-28,2479.1339999999987
1_35_2013-01-04,1811.5682999999997
1_35_2013-01-11,1997.702200000003
1_35_2013-01-18,1859.5543000000005
1_35_2013-01-25,1642.0620999999996
1_35_2013-02-01,2675.831100000002
1_35_2013-02-08,3072.6937
1_35_2013-02-15,2408.2067000000006
1_35_2013-02-22,2377.967300000001
1_35_2013-03-01,2440.4299000000005
1_35_2013-03-08,2218.5092000000004
1_35_2013-03-15,2686.4028999999996
1_35_2013-03-22,2940.4865000000004
1_35_2013-03-29,2223.468900000001
1_35_2013-04-05,2631.4281000000005
1_35_2013-04-12,2606.0402000000004
1_35_2013-04-19,2856.084799999999
1_35_2013-04-26,2596.2010999999998
1_35_2013-05-03,3083.8747999999996
1_35_2013-05-10,3217.634900000001
1_35_2013-05-17,3387.870900000002
1_35_2013-05-24,2923.7726000000002
1_35_2013-05-31,2823.8977
1_35_2013-06-07,2785.2115999999996
1_35_2013-06-14,2962.3378000000002
1_35_2013-06-21,3051.9634999999994
1_35_2013-06-28,2413.1388000000006
1_35_2013-07-05,2827.4705000000004
1_35_2013-07-12,2245.6421
1_35_2013-07-19,2771.0366999999997
1_35_2013-07-26,2251.7355000000002
1_36_2012-11-02,1615.4654000000007
1_36_2012-11-09,1327.6335000000008
1_36_2012-11-16,1544.8064000000006
1_36_2012-11-23,1793.6033000000016
1_36_2012-11-30,1829.3749000000012
1_36_2012-12-07,2553.3405999999986
1_36_2012-12-14,3015.2564999999995
1_36_2012-12-21,2834.3976000000002
1_36_2012-12-28,2038.8337999999994
1_36_2013-01-04,964.5649000000003
1_36_2013-01-11,899.2024999999999
1_36_2013-01-18,616.3439999999996
1_36_2013-01-25,593.323799999999
1_36_2013-02-01,1212.2773000000002
1_36_2013-02-08,2015.1316000000027
1_36_2013-02-15,1848.051600000002
1_36_2013-02-22,1408.7828000000015
1_36_2013-03-01,1311.7467999999997
1_36_2013-03-08,1027.8203999999998
1_36_2013-03-15,1211.6622
1_36_2013-03-22,1678.1473999999998
1_36_2013-03-29,1180.6607
1_36_2013-04-05,1181.9252000000004
